datetime,hour,weekday,dayOfMonth,month,year,total number of sessions,total minutes of parking,temperature,cloud_cover,pressure,windspeed,precipitation
2018-05-05 14:00:00,14,5,5,5,2018,0,0.0,18.0,34.0,987.8,0.0,0.0
2018-05-05 15:00:00,15,5,5,5,2018,0,0.0,21.0,34.0,988.13,0.0,0.0
2018-05-05 16:00:00,16,5,5,5,2018,0,0.0,24.0,34.0,988.13,0.0,0.0
2018-05-05 17:00:00,17,5,5,5,2018,0,0.0,27.0,34.0,988.13,0.0,0.0
2018-05-05 18:00:00,18,5,5,5,2018,0,0.0,29.0,30.0,987.8,6.0,0.0
2018-05-05 19:00:00,19,5,5,5,2018,0,0.0,32.0,34.0,987.14,13.0,0.0
2018-05-05 20:00:00,20,5,5,5,2018,0,0.0,33.0,34.0,986.15,13.0,0.0
2018-05-05 21:00:00,21,5,5,5,2018,0,0.0,33.0,34.0,985.49,19.0,0.0
2018-05-05 22:00:00,22,5,5,5,2018,0,0.0,33.0,30.0,985.16,17.0,0.0
2018-05-05 23:00:00,23,5,5,5,2018,0,0.0,33.0,34.0,984.5,19.0,0.0
2018-05-06 00:00:00,0,6,6,5,2018,0,0.0,33.0,34.0,984.17,28.0,0.0
2018-05-06 01:00:00,1,6,6,5,2018,0,0.0,32.0,34.0,984.17,19.0,0.0
2018-05-06 02:00:00,2,6,6,5,2018,0,0.0,30.0,34.0,984.17,15.0,0.0
2018-05-06 03:00:00,3,6,6,5,2018,0,0.0,27.0,27.0,984.83,7.0,0.0
2018-05-06 04:00:00,4,6,6,5,2018,0,0.0,26.0,29.0,985.16,11.0,0.0
2018-05-06 05:00:00,5,6,6,5,2018,0,0.0,24.0,27.0,985.16,15.0,0.0
2018-05-06 06:00:00,6,6,6,5,2018,0,0.0,23.0,33.0,985.82,9.0,0.0
2018-05-06 07:00:00,7,6,6,5,2018,0,0.0,22.0,26.0,986.15,6.0,0.0
2018-05-06 08:00:00,8,6,6,5,2018,0,0.0,21.0,29.0,986.15,7.0,0.0
2018-05-06 09:00:00,9,6,6,5,2018,0,0.0,21.0,27.0,985.82,7.0,0.0
2018-05-06 10:00:00,10,6,6,5,2018,0,0.0,21.0,27.0,985.82,0.0,0.0
2018-05-06 11:00:00,11,6,6,5,2018,0,0.0,19.0,27.0,985.82,0.0,0.0
2018-05-06 12:00:00,12,6,6,5,2018,0,0.0,18.0,29.0,985.82,0.0,0.0
2018-05-06 13:00:00,13,6,6,5,2018,0,0.0,18.0,26.0,985.82,7.0,0.0
2018-05-06 14:00:00,14,6,6,5,2018,0,0.0,18.0,26.0,986.48,6.0,0.0
2018-05-06 15:00:00,15,6,6,5,2018,0,0.0,19.0,26.0,987.14,0.0,0.0
2018-05-06 16:00:00,16,6,6,5,2018,0,0.0,21.0,26.0,987.14,0.0,0.0
2018-05-06 17:00:00,17,6,6,5,2018,0,0.0,23.0,34.0,987.47,9.0,0.0
2018-05-06 18:00:00,18,6,6,5,2018,0,0.0,25.0,28.0,987.14,9.0,0.0
2018-05-06 19:00:00,19,6,6,5,2018,0,0.0,27.0,28.0,987.47,11.0,0.0
2018-05-06 20:00:00,20,6,6,5,2018,0,0.0,29.0,34.0,986.81,17.0,0.0
2018-05-06 21:00:00,21,6,6,5,2018,0,0.0,29.0,28.0,986.81,17.0,0.0
2018-05-06 22:00:00,22,6,6,5,2018,0,0.0,29.0,30.0,986.48,20.0,0.0
2018-05-06 23:00:00,23,6,6,5,2018,0,0.0,29.0,28.0,986.15,13.0,0.0
2018-05-07 00:00:00,0,0,7,5,2018,0,0.0,29.0,34.0,986.15,15.0,0.0
2018-05-07 01:00:00,1,0,7,5,2018,0,0.0,26.0,28.0,986.15,17.0,0.0
2018-05-07 02:00:00,2,0,7,5,2018,0,0.0,25.0,28.0,986.48,13.0,0.0
2018-05-07 03:00:00,3,0,7,5,2018,0,0.0,23.0,29.0,986.81,15.0,0.0
2018-05-07 04:00:00,4,0,7,5,2018,0,0.0,21.0,29.0,987.14,20.0,0.0
2018-05-07 05:00:00,5,0,7,5,2018,0,0.0,19.0,29.0,987.8,19.0,0.0
2018-05-07 06:00:00,6,0,7,5,2018,0,0.0,18.0,27.0,988.13,9.0,0.0
2018-05-07 07:00:00,7,0,7,5,2018,0,0.0,17.0,27.0,988.13,11.0,0.0
2018-05-07 08:00:00,8,0,7,5,2018,0,0.0,17.0,29.0,988.45,9.0,0.0
2018-05-07 09:00:00,9,0,7,5,2018,0,0.0,16.0,29.0,988.13,0.0,0.0
2018-05-07 10:00:00,10,0,7,5,2018,0,0.0,16.0,29.0,988.13,7.0,0.0
2018-05-07 11:00:00,11,0,7,5,2018,0,0.0,15.0,33.0,988.13,6.0,0.0
2018-05-07 12:00:00,12,0,7,5,2018,0,0.0,14.0,33.0,988.13,6.0,0.0
2018-05-07 13:00:00,13,0,7,5,2018,0,0.0,14.0,34.0,988.45,0.0,0.0
2018-05-07 14:00:00,14,0,7,5,2018,0,0.0,14.0,34.0,989.11,9.0,0.0
2018-05-07 15:00:00,15,0,7,5,2018,0,0.0,16.0,34.0,989.44,7.0,0.0
2018-05-07 16:00:00,16,0,7,5,2018,0,0.0,18.0,34.0,989.44,11.0,0.0
2018-05-07 17:00:00,17,0,7,5,2018,0,0.0,20.0,34.0,989.11,15.0,0.0
2018-05-07 18:00:00,18,0,7,5,2018,0,0.0,23.0,34.0,989.44,11.0,0.0
2018-05-07 19:00:00,19,0,7,5,2018,0,0.0,24.0,34.0,989.11,13.0,0.0
2018-05-07 20:00:00,20,0,7,5,2018,0,0.0,26.0,34.0,988.45,13.0,0.0
2018-05-07 21:00:00,21,0,7,5,2018,0,0.0,27.0,34.0,988.13,17.0,0.0
2018-05-07 22:00:00,22,0,7,5,2018,0,0.0,26.0,34.0,988.13,19.0,0.0
2018-05-07 23:00:00,23,0,7,5,2018,0,0.0,26.0,34.0,987.47,19.0,0.0
2018-05-08 00:00:00,0,1,8,5,2018,0,0.0,27.0,34.0,987.14,17.0,0.0
2018-05-08 01:00:00,1,1,8,5,2018,0,0.0,26.0,34.0,986.81,13.0,0.0
2018-05-08 02:00:00,2,1,8,5,2018,0,0.0,24.0,34.0,986.81,11.0,0.0
2018-05-08 03:00:00,3,1,8,5,2018,0,0.0,22.0,33.0,986.81,11.0,0.0
2018-05-08 04:00:00,4,1,8,5,2018,0,0.0,21.0,33.0,987.47,13.0,0.0
2018-05-08 05:00:00,5,1,8,5,2018,0,0.0,20.0,33.0,987.8,9.0,0.0
2018-05-08 06:00:00,6,1,8,5,2018,0,0.0,19.0,33.0,987.8,9.0,0.0
2018-05-08 07:00:00,7,1,8,5,2018,0,0.0,18.0,33.0,987.47,6.0,0.0
2018-05-08 08:00:00,8,1,8,5,2018,0,0.0,18.0,33.0,987.47,9.0,0.0
2018-05-08 09:00:00,9,1,8,5,2018,0,0.0,17.0,33.0,986.81,6.0,0.0
2018-05-08 10:00:00,10,1,8,5,2018,0,0.0,16.0,33.0,986.81,6.0,0.0
2018-05-08 11:00:00,11,1,8,5,2018,0,0.0,16.0,33.0,986.48,7.0,0.0
2018-05-08 12:00:00,12,1,8,5,2018,0,0.0,15.0,33.0,986.48,0.0,0.0
2018-05-08 13:00:00,13,1,8,5,2018,0,0.0,15.0,30.0,986.48,0.0,0.0
2018-05-08 14:00:00,14,1,8,5,2018,0,0.0,16.0,34.0,987.14,0.0,0.0
2018-05-08 15:00:00,15,1,8,5,2018,0,0.0,17.0,34.0,988.13,6.0,0.0
2018-05-08 16:00:00,16,1,8,5,2018,0,0.0,19.0,34.0,988.78,6.0,0.0
2018-05-08 17:00:00,17,1,8,5,2018,0,0.0,21.0,34.0,988.45,9.0,0.0
2018-05-08 18:00:00,18,1,8,5,2018,0,0.0,22.0,34.0,988.45,11.0,0.0
2018-05-08 19:00:00,19,1,8,5,2018,0,0.0,24.0,34.0,988.13,11.0,0.0
2018-05-08 20:00:00,20,1,8,5,2018,0,0.0,25.0,30.0,987.8,11.0,0.0
2018-05-08 21:00:00,21,1,8,5,2018,0,0.0,26.0,34.0,987.14,7.0,0.0
2018-05-08 22:00:00,22,1,8,5,2018,0,0.0,27.0,30.0,986.48,9.0,0.0
2018-05-08 23:00:00,23,1,8,5,2018,0,0.0,27.0,34.0,985.49,15.0,0.0
2018-05-09 00:00:00,0,2,9,5,2018,0,0.0,27.0,34.0,985.49,17.0,0.0
2018-05-09 01:00:00,1,2,9,5,2018,0,0.0,26.0,30.0,985.16,15.0,0.0
2018-05-09 02:00:00,2,2,9,5,2018,0,0.0,23.0,34.0,985.16,17.0,0.0
2018-05-09 03:00:00,3,2,9,5,2018,0,0.0,20.0,33.0,985.49,15.0,0.0
2018-05-09 04:00:00,4,2,9,5,2018,0,0.0,18.0,29.0,985.82,9.0,0.0
2018-05-09 05:00:00,5,2,9,5,2018,0,0.0,17.0,31.0,986.15,8.0,0.0
2018-05-09 06:00:00,6,2,9,5,2018,0,0.0,17.0,31.0,986.15,8.0,0.0
2018-05-09 07:00:00,7,2,9,5,2018,0,0.0,17.0,31.0,986.15,8.0,0.0
2018-05-09 08:00:00,8,2,9,5,2018,0,0.0,16.0,33.0,986.48,7.0,0.0
2018-05-09 09:00:00,9,2,9,5,2018,0,0.0,16.0,33.0,986.15,7.0,0.0
2018-05-09 10:00:00,10,2,9,5,2018,0,0.0,16.0,33.0,986.15,7.0,0.0
2018-05-09 11:00:00,11,2,9,5,2018,0,0.0,16.0,33.0,986.15,9.0,0.0
2018-05-09 12:00:00,12,2,9,5,2018,0,0.0,15.0,33.0,985.82,7.0,0.0
2018-05-09 13:00:00,13,2,9,5,2018,0,0.0,14.0,28.0,986.15,9.0,0.0
2018-05-09 14:00:00,14,2,9,5,2018,0,0.0,14.0,26.0,986.81,7.0,0.0
2018-05-09 15:00:00,15,2,9,5,2018,0,0.0,14.0,26.0,986.81,7.0,0.0
2018-05-09 16:00:00,16,2,9,5,2018,0,0.0,16.0,30.0,986.81,0.0,0.0
2018-05-09 17:00:00,17,2,9,5,2018,0,0.0,19.0,34.0,986.48,0.0,0.0
2018-05-09 18:00:00,18,2,9,5,2018,0,0.0,21.0,34.0,986.15,0.0,0.0
2018-05-09 19:00:00,19,2,9,5,2018,0,0.0,24.0,34.0,985.82,9.0,0.0
2018-05-09 20:00:00,20,2,9,5,2018,0,0.0,26.0,34.0,984.83,9.0,0.0
2018-05-09 21:00:00,21,2,9,5,2018,0,0.0,27.0,34.0,984.17,0.0,0.0
2018-05-09 22:00:00,22,2,9,5,2018,0,0.0,26.0,34.0,983.52,19.0,0.0
2018-05-09 23:00:00,23,2,9,5,2018,0,0.0,25.0,34.0,983.19,19.0,0.0
2018-05-10 00:00:00,0,3,10,5,2018,0,0.0,25.0,34.0,982.86,19.0,0.0
2018-05-10 01:00:00,1,3,10,5,2018,0,0.0,24.0,34.0,982.53,20.0,0.0
2018-05-10 02:00:00,2,3,10,5,2018,0,0.0,23.0,34.0,982.53,20.0,0.0
2018-05-10 03:00:00,3,3,10,5,2018,0,0.0,21.0,33.0,982.86,20.0,0.0
2018-05-10 04:00:00,4,3,10,5,2018,0,0.0,19.0,33.0,983.52,13.0,0.0
2018-05-10 05:00:00,5,3,10,5,2018,0,0.0,18.5,33.0,983.84,11.0,0.0
2018-05-10 06:00:00,6,3,10,5,2018,0,0.0,18.5,33.0,983.84,11.0,0.0
2018-05-10 07:00:00,7,3,10,5,2018,0,0.0,18.0,33.0,984.17,9.0,0.0
2018-05-10 08:00:00,8,3,10,5,2018,0,0.0,17.0,33.0,984.17,9.0,0.0
2018-05-10 09:00:00,9,3,10,5,2018,0,0.0,16.0,33.0,983.52,7.0,0.0
2018-05-10 10:00:00,10,3,10,5,2018,0,0.0,16.0,33.0,983.19,6.0,0.0
2018-05-10 11:00:00,11,3,10,5,2018,0,0.0,15.0,33.0,983.19,0.0,0.0
2018-05-10 12:00:00,12,3,10,5,2018,0,0.0,15.0,33.0,982.86,7.0,0.0
2018-05-10 13:00:00,13,3,10,5,2018,0,0.0,14.0,26.0,983.19,9.0,0.0
2018-05-10 14:00:00,14,3,10,5,2018,0,0.0,15.0,28.0,983.52,7.0,0.0
2018-05-10 15:00:00,15,3,10,5,2018,0,0.0,16.0,26.0,983.84,6.0,0.0
2018-05-10 16:00:00,16,3,10,5,2018,0,0.0,17.0,34.0,984.83,6.0,0.0
2018-05-10 17:00:00,17,3,10,5,2018,0,0.0,19.0,21.0,984.83,13.0,0.0
2018-05-10 18:00:00,18,3,10,5,2018,0,0.0,21.0,34.0,984.5,13.0,0.0
2018-05-10 19:00:00,19,3,10,5,2018,0,0.0,23.0,34.0,984.17,15.0,0.0
2018-05-10 20:00:00,20,3,10,5,2018,0,0.0,24.0,34.0,983.84,11.0,0.0
2018-05-10 21:00:00,21,3,10,5,2018,0,0.0,25.0,34.0,982.86,20.0,0.0
2018-05-10 22:00:00,22,3,10,5,2018,0,0.0,24.0,34.0,982.36,19.0,0.0
2018-05-10 23:00:00,23,3,10,5,2018,0,0.0,24.0,34.0,981.87,19.0,0.0
2018-05-11 00:00:00,0,4,11,5,2018,0,0.0,24.0,34.0,981.21,19.0,0.0
2018-05-11 01:00:00,1,4,11,5,2018,0,0.0,22.0,30.0,981.21,17.0,0.0
2018-05-11 02:00:00,2,4,11,5,2018,0,0.0,22.0,34.0,980.88,17.0,0.0
2018-05-11 03:00:00,3,4,11,5,2018,0,0.0,19.0,27.0,981.54,13.0,0.0
2018-05-11 04:00:00,4,4,11,5,2018,0,0.0,19.0,27.0,981.87,9.0,0.0
2018-05-11 05:00:00,5,4,11,5,2018,0,0.0,18.0,29.0,982.53,13.0,0.0
2018-05-11 06:00:00,6,4,11,5,2018,0,0.0,16.0,29.0,982.53,11.0,0.0
2018-05-11 07:00:00,7,4,11,5,2018,0,0.0,15.0,33.0,982.53,9.0,0.0
2018-05-11 08:00:00,8,4,11,5,2018,0,0.0,15.0,29.0,982.86,9.0,0.0
2018-05-11 09:00:00,9,4,11,5,2018,0,0.0,15.0,26.0,982.53,9.0,0.0
2018-05-11 10:00:00,10,4,11,5,2018,0,0.0,16.0,26.0,982.2,15.0,0.0
2018-05-11 11:00:00,11,4,11,5,2018,0,0.0,15.0,26.0,982.2,17.0,0.0
2018-05-11 12:00:00,12,4,11,5,2018,0,0.0,15.0,26.0,981.87,13.0,0.0
2018-05-11 13:00:00,13,4,11,5,2018,0,0.0,15.0,26.0,982.86,17.0,0.0
2018-05-11 14:00:00,14,4,11,5,2018,0,0.0,14.0,26.0,982.53,9.0,0.0
2018-05-11 15:00:00,15,4,11,5,2018,0,0.0,14.0,26.0,983.52,7.0,0.0
2018-05-11 16:00:00,16,4,11,5,2018,0,0.0,15.0,26.0,983.52,11.0,0.0
2018-05-11 17:00:00,17,4,11,5,2018,0,0.0,14.0,11.0,983.52,13.0,0.0
2018-05-11 18:00:00,18,4,11,5,2018,0,0.0,14.0,26.0,984.17,9.0,0.0
2018-05-11 19:00:00,19,4,11,5,2018,0,0.0,15.0,26.0,984.5,9.0,0.0
2018-05-11 20:00:00,20,4,11,5,2018,0,0.0,16.0,26.0,984.17,11.0,0.0
2018-05-11 21:00:00,21,4,11,5,2018,0,0.0,16.0,26.0,983.52,15.0,0.0
2018-05-11 22:00:00,22,4,11,5,2018,0,0.0,17.0,26.0,982.53,15.0,0.0
2018-05-11 23:00:00,23,4,11,5,2018,0,0.0,16.0,26.0,981.87,17.0,0.0
2018-05-12 00:00:00,0,5,12,5,2018,0,0.0,16.0,26.0,981.54,19.0,0.0
2018-05-12 01:00:00,1,5,12,5,2018,0,0.0,16.0,26.0,981.54,13.0,0.0
2018-05-12 02:00:00,2,5,12,5,2018,0,0.0,16.0,26.0,981.54,20.0,0.0
2018-05-12 03:00:00,3,5,12,5,2018,0,0.0,16.0,26.0,981.87,17.0,0.0
2018-05-12 04:00:00,4,5,12,5,2018,0,0.0,15.0,26.0,982.53,17.0,0.0
2018-05-12 05:00:00,5,5,12,5,2018,0,0.0,15.0,26.0,983.52,15.0,0.0
2018-05-12 06:00:00,6,5,12,5,2018,0,0.0,14.0,11.0,983.52,17.0,0.0
2018-05-12 07:00:00,7,5,12,5,2018,0,0.0,14.0,26.0,984.5,13.0,0.0
2018-05-12 08:00:00,8,5,12,5,2018,0,0.0,14.0,26.0,984.5,17.0,0.0
2018-05-12 09:00:00,9,5,12,5,2018,0,0.0,14.0,26.0,984.17,15.0,0.0
2018-05-12 10:00:00,10,5,12,5,2018,0,0.0,14.0,11.0,984.5,15.0,0.0
2018-05-12 11:00:00,11,5,12,5,2018,0,0.0,14.0,26.0,984.5,17.0,0.0
2018-05-12 12:00:00,12,5,12,5,2018,0,0.0,13.0,11.0,984.83,11.0,0.0
2018-05-12 13:00:00,13,5,12,5,2018,0,0.0,13.0,11.0,985.16,17.0,0.25
2018-05-12 14:00:00,14,5,12,5,2018,0,0.0,12.0,26.0,985.49,15.0,0.25
2018-05-12 15:00:00,15,5,12,5,2018,0,0.0,13.0,26.0,986.48,11.0,0.0
2018-05-12 16:00:00,16,5,12,5,2018,0,0.0,14.0,26.0,986.48,11.0,0.0
2018-05-12 17:00:00,17,5,12,5,2018,0,0.0,14.0,26.0,987.14,13.0,0.0
2018-05-12 18:00:00,18,5,12,5,2018,0,0.0,15.0,26.0,986.81,15.0,0.0
2018-05-12 19:00:00,19,5,12,5,2018,0,0.0,15.0,26.0,987.14,9.0,0.0
2018-05-12 20:00:00,20,5,12,5,2018,0,0.0,16.0,26.0,987.14,13.0,0.0
2018-05-12 21:00:00,21,5,12,5,2018,0,0.0,17.0,26.0,986.81,13.0,0.0
2018-05-12 22:00:00,22,5,12,5,2018,0,0.0,17.0,26.0,986.48,15.0,0.0
2018-05-12 23:00:00,23,5,12,5,2018,0,0.0,17.0,26.0,985.82,9.0,0.0
2018-05-13 00:00:00,0,6,13,5,2018,0,0.0,17.0,26.0,985.82,17.0,0.0
2018-05-13 01:00:00,1,6,13,5,2018,0,0.0,17.0,26.0,985.82,13.0,0.0
2018-05-13 02:00:00,2,6,13,5,2018,0,0.0,16.0,26.0,986.15,15.0,0.0
2018-05-13 03:00:00,3,6,13,5,2018,0,0.0,15.0,26.0,986.48,11.0,0.0
2018-05-13 04:00:00,4,6,13,5,2018,0,0.0,15.0,26.0,987.14,9.0,0.0
2018-05-13 05:00:00,5,6,13,5,2018,0,0.0,15.0,26.0,987.8,7.0,0.0
2018-05-13 06:00:00,6,6,13,5,2018,0,0.0,14.0,26.0,987.8,13.0,0.0
2018-05-13 07:00:00,7,6,13,5,2018,0,0.0,14.0,26.0,987.8,9.0,0.0
2018-05-13 08:00:00,8,6,13,5,2018,0,0.0,14.0,26.0,988.13,9.0,0.0
2018-05-13 09:00:00,9,6,13,5,2018,0,0.0,14.0,26.0,988.78,6.0,0.0
2018-05-13 10:00:00,10,6,13,5,2018,0,0.0,14.0,26.0,988.13,0.0,0.0
2018-05-13 11:00:00,11,6,13,5,2018,0,0.0,14.0,26.0,987.8,0.0,0.0
2018-05-13 12:00:00,12,6,13,5,2018,0,0.0,14.0,26.0,987.8,0.0,0.0
2018-05-13 13:00:00,13,6,13,5,2018,0,0.0,14.0,26.0,987.8,7.0,0.0
2018-05-13 14:00:00,14,6,13,5,2018,0,0.0,14.0,26.0,987.8,7.0,0.0
2018-05-13 15:00:00,15,6,13,5,2018,0,0.0,14.0,26.0,989.11,7.0,0.0
2018-05-13 16:00:00,16,6,13,5,2018,0,0.0,14.0,26.0,989.44,7.0,0.0
2018-05-13 17:00:00,17,6,13,5,2018,0,0.0,15.0,26.0,989.11,7.0,0.0
2018-05-13 18:00:00,18,6,13,5,2018,0,0.0,14.0,26.0,989.44,13.0,0.0
2018-05-13 19:00:00,19,6,13,5,2018,0,0.0,14.0,26.0,989.77,9.0,0.0
2018-05-13 20:00:00,20,6,13,5,2018,0,0.0,16.0,28.0,989.44,13.0,0.0
2018-05-13 21:00:00,21,6,13,5,2018,0,0.0,17.0,34.0,988.45,6.0,0.0
2018-05-13 22:00:00,22,6,13,5,2018,0,0.0,18.0,26.0,987.47,7.0,0.0
2018-05-13 23:00:00,23,6,13,5,2018,0,0.0,21.0,30.0,986.15,13.0,0.0
2018-05-14 00:00:00,0,0,14,5,2018,0,0.0,21.0,34.0,985.49,7.0,0.0
2018-05-14 01:00:00,1,0,14,5,2018,0,0.0,20.0,34.0,985.16,19.0,0.0
2018-05-14 02:00:00,2,0,14,5,2018,0,0.0,18.0,34.0,985.82,15.0,0.0
2018-05-14 03:00:00,3,0,14,5,2018,0,0.0,16.0,33.0,986.48,13.0,0.0
2018-05-14 04:00:00,4,0,14,5,2018,0,0.0,16.0,33.0,986.81,0.0,0.0
2018-05-14 05:00:00,5,0,14,5,2018,0,0.0,16.0,33.0,987.14,0.0,0.0
2018-05-14 06:00:00,6,0,14,5,2018,0,0.0,15.0,33.0,987.14,6.0,0.0
2018-05-14 07:00:00,7,0,14,5,2018,0,0.0,14.0,33.0,987.14,9.0,0.0
2018-05-14 08:00:00,8,0,14,5,2018,0,0.0,14.0,33.0,987.14,6.0,0.0
2018-05-14 09:00:00,9,0,14,5,2018,0,0.0,13.0,33.0,987.14,6.0,0.0
2018-05-14 10:00:00,10,0,14,5,2018,0,0.0,13.0,33.0,986.81,6.0,0.0
2018-05-14 11:00:00,11,0,14,5,2018,0,0.0,12.0,33.0,986.48,0.0,0.0
2018-05-14 12:00:00,12,0,14,5,2018,0,0.0,12.0,33.0,986.48,0.0,0.0
2018-05-14 13:00:00,13,0,14,5,2018,0,0.0,12.0,34.0,986.15,0.0,0.0
2018-05-14 14:00:00,14,0,14,5,2018,0,0.0,12.0,34.0,986.81,0.0,0.0
2018-05-14 15:00:00,15,0,14,5,2018,0,0.0,14.0,34.0,986.81,0.0,0.0
2018-05-14 16:00:00,16,0,14,5,2018,0,0.0,16.0,34.0,986.81,7.0,0.0
2018-05-14 17:00:00,17,0,14,5,2018,0,0.0,17.0,34.0,987.14,13.0,0.0
2018-05-14 18:00:00,18,0,14,5,2018,0,0.0,19.0,34.0,987.14,6.0,0.0
2018-05-14 19:00:00,19,0,14,5,2018,0,0.0,20.0,34.0,986.81,13.0,0.0
2018-05-14 20:00:00,20,0,14,5,2018,0,0.0,19.0,34.0,986.81,19.0,0.0
2018-05-14 21:00:00,21,0,14,5,2018,0,0.0,20.0,34.0,986.81,13.0,0.0
2018-05-14 22:00:00,22,0,14,5,2018,0,0.0,19.0,34.0,986.48,17.0,0.0
2018-05-14 23:00:00,23,0,14,5,2018,0,0.0,19.0,34.0,985.82,11.0,0.0
2018-05-15 00:00:00,0,1,15,5,2018,0,0.0,21.0,34.0,985.49,17.0,0.0
2018-05-15 01:00:00,1,1,15,5,2018,0,0.0,19.0,34.0,985.16,17.0,0.0
2018-05-15 02:00:00,2,1,15,5,2018,0,0.0,18.0,34.0,985.16,15.0,0.0
2018-05-15 03:00:00,3,1,15,5,2018,0,0.0,17.0,33.0,985.82,13.0,0.0
2018-05-15 04:00:00,4,1,15,5,2018,0,0.0,16.0,33.0,986.48,9.0,0.0
2018-05-15 05:00:00,5,1,15,5,2018,0,0.0,16.0,33.0,987.14,13.0,0.0
2018-05-15 06:00:00,6,1,15,5,2018,0,0.0,15.0,33.0,987.14,9.0,0.0
2018-05-15 07:00:00,7,1,15,5,2018,0,0.0,14.0,33.0,987.47,7.0,0.0
2018-05-15 08:00:00,8,1,15,5,2018,0,0.0,14.0,33.0,987.47,7.0,0.0
2018-05-15 09:00:00,9,1,15,5,2018,0,0.0,14.0,33.0,987.14,6.0,0.0
2018-05-15 10:00:00,10,1,15,5,2018,0,0.0,13.0,33.0,987.14,7.0,0.0
2018-05-15 11:00:00,11,1,15,5,2018,0,0.0,13.0,33.0,987.14,6.0,0.0
2018-05-15 12:00:00,12,1,15,5,2018,0,0.0,12.0,33.0,986.81,0.0,0.0
2018-05-15 13:00:00,13,1,15,5,2018,0,0.0,12.0,34.0,987.47,6.0,0.0
2018-05-15 14:00:00,14,1,15,5,2018,0,0.0,13.0,34.0,988.45,0.0,0.0
2018-05-15 15:00:00,15,1,15,5,2018,0,0.0,14.0,34.0,988.78,7.0,0.0
2018-05-15 16:00:00,16,1,15,5,2018,0,0.0,16.0,30.0,989.11,7.0,0.0
2018-05-15 17:00:00,17,1,15,5,2018,0,0.0,17.0,26.0,989.44,15.0,0.0
2018-05-15 18:00:00,18,1,15,5,2018,0,0.0,18.0,30.0,989.11,13.0,0.0
2018-05-15 19:00:00,19,1,15,5,2018,0,0.0,19.0,34.0,989.11,15.0,0.0
2018-05-15 20:00:00,20,1,15,5,2018,0,0.0,20.0,34.0,989.11,17.0,0.0
2018-05-15 21:00:00,21,1,15,5,2018,0,0.0,21.0,34.0,988.78,17.0,0.0
2018-05-15 22:00:00,22,1,15,5,2018,0,0.0,22.0,34.0,988.13,13.0,0.0
2018-05-15 23:00:00,23,1,15,5,2018,0,0.0,22.0,34.0,987.47,11.0,0.0
2018-05-16 00:00:00,0,2,16,5,2018,0,0.0,21.0,34.0,987.14,17.0,0.0
2018-05-16 01:00:00,1,2,16,5,2018,0,0.0,21.0,34.0,986.81,17.0,0.0
2018-05-16 02:00:00,2,2,16,5,2018,0,0.0,19.0,34.0,987.14,15.0,0.0
2018-05-16 03:00:00,3,2,16,5,2018,0,0.0,18.0,33.0,987.14,9.0,0.0
2018-05-16 04:00:00,4,2,16,5,2018,0,0.0,17.0,33.0,988.13,7.0,0.0
2018-05-16 05:00:00,5,2,16,5,2018,0,0.0,16.0,33.0,988.13,7.0,0.0
2018-05-16 06:00:00,6,2,16,5,2018,0,0.0,16.0,33.0,988.46,6.0,0.0
2018-05-16 07:00:00,7,2,16,5,2018,0,0.0,15.0,33.0,988.78,6.0,0.0
2018-05-16 08:00:00,8,2,16,5,2018,0,0.0,14.0,33.0,988.78,7.0,0.0
2018-05-16 09:00:00,9,2,16,5,2018,0,0.0,14.0,33.0,988.13,6.0,0.0
2018-05-16 10:00:00,10,2,16,5,2018,0,0.0,13.0,33.0,988.13,0.0,0.0
2018-05-16 11:00:00,11,2,16,5,2018,0,0.0,13.0,33.0,988.13,9.0,0.0
2018-05-16 12:00:00,12,2,16,5,2018,0,0.0,13.0,33.0,988.13,9.0,0.0
2018-05-16 13:00:00,13,2,16,5,2018,0,0.0,12.0,30.0,988.13,0.0,0.0
2018-05-16 14:00:00,14,2,16,5,2018,0,0.0,13.0,34.0,988.45,0.0,0.0
2018-05-16 15:00:00,15,2,16,5,2018,0,0.0,14.0,34.0,988.78,0.0,0.0
2018-05-16 16:00:00,16,2,16,5,2018,0,0.0,16.0,34.0,989.11,7.0,0.0
2018-05-16 17:00:00,17,2,16,5,2018,0,0.0,18.0,34.0,988.78,7.0,0.0
2018-05-16 18:00:00,18,2,16,5,2018,0,0.0,19.0,34.0,988.45,7.0,0.0
2018-05-16 19:00:00,19,2,16,5,2018,0,0.0,21.0,34.0,988.13,11.0,0.0
2018-05-16 20:00:00,20,2,16,5,2018,0,0.0,22.0,34.0,987.47,13.0,0.0
2018-05-16 21:00:00,21,2,16,5,2018,0,0.0,23.0,34.0,987.47,15.0,0.0
2018-05-16 22:00:00,22,2,16,5,2018,0,0.0,23.0,34.0,986.81,19.0,0.0
2018-05-16 23:00:00,23,2,16,5,2018,0,0.0,23.0,34.0,987.47,17.0,0.0
2018-05-17 00:00:00,0,3,17,5,2018,0,0.0,22.0,34.0,986.48,15.0,0.0
2018-05-17 01:00:00,1,3,17,5,2018,0,0.0,23.0,34.0,986.48,13.0,0.0
2018-05-17 02:00:00,2,3,17,5,2018,0,0.0,22.0,34.0,986.15,11.0,0.0
2018-05-17 03:00:00,3,3,17,5,2018,0,0.0,21.0,33.0,986.48,11.0,0.0
